,i,j,Lon,Lat,SL,UC,Code,Error
26733155,3156,2925,105.183333333333,-7.48333333333333,7.4444978701927,7.11052838081169,13,212
26733156,3157,2925,105.216666666667,-7.48333333333333,6.9154616312864,6.8121210293188,13,212
26733157,3158,2925,105.25,-7.48333333333333,6.6300420755995,6.7900336652633,13,212
26733158,3159,2925,105.283333333333,-7.48333333333333,5.994955918919,6.4032525083887,13,212
26733159,3160,2925,105.316666666667,-7.48333333333333,4.4292725171529,5.084079400131,13,212
26733160,3161,2925,105.35,-7.48333333333333,2.15981072762811,3.0538553398491,13,212
26733161,3162,2925,105.383333333333,-7.48333333333333,-0.140085495063801,0.966494582495102,13,212
26733162,3163,2925,105.416666666667,-7.48333333333333,-2.3809128454817,-1.0779806020951,13,212
26733163,3164,2925,105.45,-7.48333333333333,-4.9875661177708,-3.4880466499609,13,212
26733164,3165,2925,105.483333333333,-7.48333333333333,-7.9280650803428,-6.2486272256089,13,212
26733165,3166,2925,105.516666666667,-7.48333333333333,-11.0250355241614,-9.1675301522303,13,212
26733166,3167,2925,105.55,-7.48333333333333,-14.4514776119679,-12.4272305979377,13,212
26733167,3168,2925,105.583333333333,-7.48333333333333,-18.8151544928841,-16.6953076140139,13,212
26733168,3169,2925,105.616666666667,-7.48333333333333,-23.9345077085876,-21.8397334545095,13,212
26733169,3170,2925,105.65,-7.48333333333333,-28.0024244832293,-26.0611014223828,13,212
26733170,3171,2925,105.683333333333,-7.48333333333333,-30.1498400857373,-28.5160560843922,13,212
26733171,3172,2925,105.716666666667,-7.48333333333333,-30.5058771811691,-29.3620713117715,13,212
26733172,3173,2925,105.75,-7.48333333333333,-29.0290290025294,-28.4632831345956,13,212
26733173,3174,2925,105.783333333333,-7.48333333333333,-26.261668522369,-26.1214406615513,13,212
26733174,3175,2925,105.816666666667,-7.48333333333333,-23.4295595414478,-23.2567569837864,13,212
26733175,3176,2925,105.85,-7.48333333333333,-21.198109640288,-20.6538847550962,13,212
26733176,3177,2925,105.883333333333,-7.48333333333333,-19.8733121059779,-18.9422187804956,13,212
26733177,3178,2925,105.916666666667,-7.48333333333333,-19.5493173949934,-18.2468050661049,13,212
26733178,3179,2925,105.95,-7.48333333333333,-19.2188644256263,-17.6009502417112,13,212
26733179,3180,2925,105.983333333333,-7.48333333333333,-17.7797668180315,-15.9592666180437,13,212
26733180,3181,2925,106.016666666667,-7.48333333333333,-14.7704203090447,-12.8355801213235,13,212
26733181,3182,2925,106.05,-7.48333333333333,-10.7340366670394,-8.7296382486346,13,212
26733182,3183,2925,106.083333333333,-7.48333333333333,-6.3196109007669,-4.2802853652313,13,212
26733183,3184,2925,106.116666666667,-7.48333333333333,-1.5966665199002,0.461015561965702,13,212
26733184,3185,2925,106.15,-7.48333333333333,3.09714839572531,5.23733850722191,13,212
26733185,3186,2925,106.183333333333,-7.48333333333333,7.44165393518539,9.743723889142,13,212
26733186,3187,2925,106.216666666667,-7.48333333333333,10.2857971790412,12.7143238063644,13,212
26733187,3188,2925,106.25,-7.48333333333333,7.72679310433001,10.2030652244478,13,212
26733188,3189,2925,106.283333333333,-7.48333333333333,-8.9004496700782,-6.40498148616,13,212
26733189,3190,2925,106.316666666667,-7.48333333333333,-40.2870315660663,-37.7771682381289,13,212
26733190,3191,2925,106.35,-7.48333333333333,-64.2749104214213,-61.7426806040717,13,212
26733191,3192,2925,106.383333333333,-7.48333333333333,-69.5829303604486,-67.0082018698442,13,212
26733192,3193,2925,106.416666666667,-7.48333333333333,-66.9749897929288,-64.3270232946546,13,212
26733193,3194,2925,106.45,-7.48333333333333,-58.9153083074517,-56.2012748551046,13,212
26733194,3195,2925,106.483333333333,-7.48333333333333,-46.6445318392708,-43.9004450887646,13,212
26733195,3196,2925,106.516666666667,-7.48333333333333,-36.8592007389138,-34.1001711824485,13,212
26733196,3197,2925,106.55,-7.48333333333333,-35.6742174100374,-32.9077059410611,13,212
26733197,3198,2925,106.583333333333,-7.48333333333333,-44.2661474356549,-41.5046830072782,13,212
26733198,3199,2925,106.616666666667,-7.48333333333333,-60.6186156524412,-57.8778625361638,13,212
26733199,3200,2925,106.65,-7.48333333333333,-82.7344782966621,-80.0462081436055,13,212
26733200,3201,2925,106.683333333333,-7.48333333333333,-110.381342772654,-107.776197077069,13,212
26733201,3202,2925,106.716666666667,-7.48333333333333,-142.247828970007,-139.717682669368,13,212
26733202,3203,2925,106.75,-7.48333333333333,-174.068915477826,-171.594630570245,13,212
26733203,3204,2925,106.783333333333,-7.48333333333333,-202.530179770338,-200.111862620541,13,212
26733204,3205,2925,106.816666666667,-7.48333333333333,-225.515180690644,-223.159002795685,13,212
26733205,3206,2925,106.85,-7.48333333333333,-240.316574464191,-238.026445685074,13,212
26733206,3207,2925,106.883333333333,-7.48333333333333,-245.941588714312,-243.716321142262,13,212
26733207,3208,2925,106.916666666667,-7.48333333333333,-244.464393601889,-242.309718795011,13,212
26733208,3209,2925,106.95,-7.48333333333333,-238.524988366159,-236.453165670209,13,212
26733209,3210,2925,106.983333333333,-7.48333333333333,-230.87411532665,-228.895696546687,13,212
26733210,3211,2925,107.016666666667,-7.48333333333333,-220.866540786134,-218.982553770911,13,212
26733211,3212,2925,107.05,-7.48333333333333,-209.110400311792,-207.316721076098,13,212
26733212,3213,2925,107.083333333333,-7.48333333333333,-194.424724437276,-192.723957629919,13,212
26733213,3214,2925,107.116666666667,-7.48333333333333,-173.101345278254,-171.496982216079,13,212
26733214,3215,2925,107.15,-7.48333333333333,-147.227551100168,-145.722880248922,13,212
26733215,3216,2925,107.183333333333,-7.48333333333333,-125.47297551121,-124.070798825464,13,212
26733216,3217,2925,107.216666666667,-7.48333333333333,-111.47171254383,-110.175162791392,13,212
26733217,3218,2925,107.25,-7.48333333333333,-99.3569502785817,-98.1687475704329,13,212
26733218,3219,2925,107.283333333333,-7.48333333333333,-82.2641558321402,-81.1861303955159,13,212
26733219,3220,2925,107.316666666667,-7.48333333333333,-62.3374580374396,-61.3701655548877,13,212
26733220,3221,2925,107.35,-7.48333333333333,-43.178838344344,-42.3215422550234,13,212
26733221,3222,2925,107.383333333333,-7.48333333333333,-23.2998917815019,-22.5539288422478,13,212
26733222,3223,2925,107.416666666667,-7.48333333333333,-3.17695644700977,-2.5442796433134,13,212
26733223,3224,2925,107.45,-7.48333333333333,14.9012177501837,15.4206288656559,13,212
26733224,3225,2925,107.483333333333,-7.48333333333333,32.7080881224612,33.1137881224295,13,212
26733225,3226,2925,107.516666666667,-7.48333333333333,51.988015627834,52.279295627834,13,212
26733226,3227,2925,107.55,-7.48333333333333,70.4789689750806,70.6560389750806,13,212
26733227,3228,2925,107.583333333333,-7.48333333333333,83.661217502531,83.724537502519,13,212
26733228,3229,2925,107.616666666667,-7.48333333333333,86.0919987346564,86.0423087346564,13,212
26733229,3230,2925,107.65,-7.48333333333333,77.1959686062813,77.0342886063102,13,212
26733230,3231,2925,107.683333333333,-7.48333333333333,61.7851928482368,61.5127828482368,13,212
26733231,3232,2925,107.716666666667,-7.48333333333333,48.178088703432,47.796478703432,13,212
26733232,3233,2925,107.75,-7.48333333333333,43.6902344188692,43.2011944188689,13,212
26733233,3234,2925,107.783333333333,-7.48333333333333,49.3343699279906,48.7398999279906,13,212
26733234,3235,2925,107.816666666667,-7.48333333333333,61.9083977086535,61.2107477086535,13,212
26733235,3236,2925,107.85,-7.48333333333333,79.9403211667263,79.141931166691,13,212
26733236,3237,2925,107.883333333333,-7.48333333333333,102.303921689244,101.407461689244,13,212
26733237,3238,2925,107.916666666667,-7.48333333333333,125.463680167927,124.471980167928,13,212
26733238,3239,2925,107.95,-7.48333333333333,147.038249389291,145.954349389254,13,212
26733239,3240,2925,107.983333333333,-7.48333333333333,165.413774933769,164.240864933769,13,212
26733240,3241,2925,108.016666666667,-7.48333333333333,174.573878905068,173.315298905068,13,212
26733241,3242,2925,108.05,-7.48333333333333,173.169841177875,171.829051177886,13,212
26733242,3243,2925,108.083333333333,-7.48333333333333,163.901482246883,162.482072246883,13,212
26733243,3244,2925,108.116666666667,-7.48333333333333,148.947033214064,147.452693214095,13,212
26733244,3245,2925,108.15,-7.48333333333333,137.163437190933,135.597927190933,13,212
26733245,3246,2925,108.183333333333,-7.48333333333333,139.557259144813,137.924409144813,13,212
26733246,3247,2925,108.216666666667,-7.48333333333333,150.552783264907,148.856483264889,13,212
26733247,3248,2925,108.25,-7.48333333333333,151.389343810986,149.633483810986,13,212
26733248,3249,2925,108.283333333333,-7.48333333333333,139.621878022671,137.810368022671,13,212
26733249,3250,2925,108.316666666667,-7.48333333333333,124.466101831153,122.602841831181,13,212
26733250,3251,2925,108.35,-7.48333333333333,107.692243936081,105.781093936081,13,212
26733251,3252,2925,108.383333333333,-7.48333333333333,95.9667596584785,94.0115396584785,13,212
26733252,3253,2925,108.416666666667,-7.48333333333333,95.8039690519476,93.8084390519377,13,212
26733253,3254,2925,108.45,-7.48333333333333,101.789926248047,99.7577462480465,13,212
26733254,3255,2925,108.483333333333,-7.48333333333333,111.546056323328,109.480806323305,13,212
26733255,3256,2925,108.516666666667,-7.48333333333333,123.934670721772,121.839780721749,13,212
26733256,3257,2925,108.55,-7.48333333333333,131.060796489929,128.939566489929,13,212
26733257,3258,2925,108.583333333333,-7.48333333333333,128.414261424486,126.269841424498,13,212
26733258,3259,2925,108.616666666667,-7.48333333333333,121.115984083586,118.951354083586,13,212
26733259,3260,2925,108.65,-7.48333333333333,114.489384272696,112.307314272696,13,212
26733260,3261,2925,108.683333333333,-7.48333333333333,105.581466886455,103.384556886475,13,212
26733261,3262,2925,108.716666666667,-7.48333333333333,91.5668680070757,89.3574880070757,13,212
26733262,3263,2925,108.75,-7.48333333333333,81.2499037786272,79.0301937786272,13,212
26733263,3264,2925,108.783333333333,-7.48333333333333,77.2504741902755,75.0223441902806,13,212
26733264,3265,2925,108.816666666667,-7.48333333333333,71.8966904154275,69.6617904154275,13,212
26743908,3109,2924,103.616666666667,-7.45,-12.3094453198641,-8.76410213113461,13,212
26743909,3110,2924,103.65,-7.45,-12.1828680403812,-8.09992757633836,13,212
26743910,3111,2924,103.683333333333,-7.45,-9.65330251928155,-5.80422958116834,13,212
26743911,3112,2924,103.716666666667,-7.45,-4.7931693458512,-2.2593955151603,13,212
26743912,3113,2924,103.75,-7.45,1.0264243385734,2.0546460451578,13,212
26743913,3114,2924,103.783333333333,-7.45,6.9896394299659,6.8875216721764,13,212
26743914,3115,2924,103.816666666667,-7.45,12.071383759052,11.2448212358308,13,212
26743915,3116,2924,103.85,-7.45,15.4487832003115,14.1392502205916,13,212
26743916,3117,2924,103.883333333333,-7.45,17.720389415016,15.8590428666076,13,212
26743917,3118,2924,103.916666666667,-7.45,19.5469949664336,17.0753793921907,13,212
26743918,3119,2924,103.95,-7.45,20.8269720137732,17.7850363715043,13,212
26743919,3120,2924,103.983333333333,-7.45,21.4411736412216,17.9104772460067,13,212
26743920,3121,2924,104.016666666667,-7.45,21.5599502615391,17.7769001555442,13,212
26743921,3122,2924,104.05,-7.45,21.4439709090963,17.7666737713838,13,212
26743922,3123,2924,104.083333333333,-7.45,21.4587012827903,17.9889104253437,13,212
26743923,3124,2924,104.116666666667,-7.45,21.6728917794666,18.3215125640261,13,212
26743924,3125,2924,104.15,-7.45,21.8706867933792,18.5303547685459,13,212
26743925,3126,2924,104.183333333333,-7.45,21.8978205168528,18.4265038317534,13,212
26743926,3127,2924,104.216666666667,-7.45,21.5928225589334,17.9939578418449,13,212
26743927,3128,2924,104.25,-7.45,20.931345546682,17.3605691002029,13,212
26743928,3129,2924,104.283333333333,-7.45,20.1828369365392,16.6353092276347,13,212
26743929,3130,2924,104.316666666667,-7.45,19.2481593258137,15.7502901494338,13,212
26743930,3131,2924,104.35,-7.45,17.8049085391177,14.5460489416683,13,212
26743931,3132,2924,104.383333333333,-7.45,15.8252120757439,13.0007418654252,13,212
26743932,3133,2924,104.416666666667,-7.45,13.2832125886938,11.177412016798,13,212
26743933,3134,2924,104.45,-7.45,10.4304297644138,9.0959371310982,13,212
26743934,3135,2924,104.483333333333,-7.45,7.6963483351736,6.8728880910113,13,212
26743935,3136,2924,104.516666666667,-7.45,5.3250419987406,4.7948607277043,13,212
26743936,3137,2924,104.55,-7.45,3.6815757418778,3.2937123265687,13,212
26743937,3138,2924,104.583333333333,-7.45,3.0805080114544,2.7401377563008,13,212
26743938,3139,2924,104.616666666667,-7.45,3.6437251480339,3.2428550806892,13,212
26743939,3140,2924,104.65,-7.45,5.2565951582067,4.6170222406633,13,212
26743940,3141,2924,104.683333333333,-7.45,7.2943260371807,6.3300541308471,13,212
26743941,3142,2924,104.716666666667,-7.45,9.0315676829898,7.7676397063692,13,212
26743942,3143,2924,104.75,-7.45,10.2807737284437,8.7539137062899,13,212
26743943,3144,2924,104.783333333333,-7.45,11.4210971592782,9.6798543122046,13,212
26743944,3145,2924,104.816666666667,-7.45,12.8517568915287,11.012719047713,13,212
26743945,3146,2924,104.85,-7.45,14.4736010451521,12.8603930814751,13,212
26743946,3147,2924,104.883333333333,-7.45,15.7135889722631,14.7036071683413,13,212
26743947,3148,2924,104.916666666667,-7.45,16.2003878940276,15.7826454444657,13,212
26743948,3149,2924,104.95,-7.45,15.9734403918164,15.7144469297583,13,212
26743949,3150,2924,104.983333333333,-7.45,15.0133777027726,14.6326303418776,13,212
26743950,3151,2924,105.016666666667,-7.45,13.624002179013,13.1070810125942,13,212
26743951,3152,2924,105.05,-7.45,12.4077407966459,11.8006623090354,13,212
26743952,3153,2924,105.083333333333,-7.45,11.6662874829077,11.0349277482805,13,212
26743953,3154,2924,105.116666666667,-7.45,11.2123126487186,10.585511067551,13,212
26743954,3155,2924,105.15,-7.45,10.7037749654996,10.1451895720649,13,212
26743955,3156,2924,105.183333333333,-7.45,10.2263169695134,9.7878582753404,13,212
26743956,3157,2924,105.216666666667,-7.45,9.9907972545307,9.7562684408916,13,212
26743957,3158,2924,105.25,-7.45,9.876958331396,9.9329668032474,13,212
26743958,3159,2924,105.283333333333,-7.45,9.1794343392212,9.5383270678494,13,212
26743959,3160,2924,105.316666666667,-7.45,7.3089966241394,7.9600035756586,13,212
26743960,3161,2924,105.35,-7.45,4.45606216898339,5.3790891231835,13,212
26743961,3162,2924,105.383333333333,-7.45,1.2470432075056,2.41252990195,13,212
26743962,3163,2924,105.416666666667,-7.45,-1.9808620573556,-0.578308767406902,13,212
26743963,3164,2924,105.45,-7.45,-5.6780994719269,-4.0297809858968,13,212
26743964,3165,2924,105.483333333333,-7.45,-9.9334448449272,-8.0502013744233,13,212
26743965,3166,2924,105.516666666667,-7.45,-14.5637706267008,-12.4567592110617,13,212
26743966,3167,2924,105.55,-7.45,-19.8027074834845,-17.4885517211932,13,212
26743967,3168,2924,105.583333333333,-7.45,-25.9199173847433,-23.4565376033027,13,212
26743968,3169,2924,105.616666666667,-7.45,-32.1771732151227,-29.6712741675937,13,212
26743969,3170,2924,105.65,-7.45,-36.3686756517812,-33.9402938375,13,212
26743970,3171,2924,105.683333333333,-7.45,-37.7136023535271,-35.5249661637627,13,212
26743971,3172,2924,105.716666666667,-7.45,-36.8327321032969,-35.0788904070662,13,212
26743972,3173,2924,105.75,-7.45,-33.7952429726563,-32.5749807796864,13,212
26743973,3174,2924,105.783333333333,-7.45,-29.2106902634474,-28.4288699419435,13,212
26743974,3175,2924,105.816666666667,-7.45,-25.0464577136445,-24.3481924671625,13,212
26743975,3176,2924,105.85,-7.45,-22.472444715353,-21.5569319179959,13,212
26743976,3177,2924,105.883333333333,-7.45,-21.1104863100348,-19.9302868106547,13,212
26743977,3178,2924,105.916666666667,-7.45,-19.77265735446,-18.3548761845245,13,212
26743978,3179,2924,105.95,-7.45,-16.6900426627639,-15.0828590391622,13,212
26743979,3180,2924,105.983333333333,-7.45,-10.9258322754713,-9.1756847968862,13,212
26743980,3181,2924,106.016666666667,-7.45,-2.7269818906566,-0.896887311028699,13,212
26743981,3182,2924,106.05,-7.45,6.5379587186742,8.398325790197,13,212
26743982,3183,2924,106.083333333333,-7.45,15.7359210612825,17.6016788121215,13,212
26743983,3184,2924,106.116666666667,-7.45,24.2189206661731,26.0843031401744,13,212
26743984,3185,2924,106.15,-7.45,31.5200192236806,33.4657783855001,13,212
26743985,3186,2924,106.183333333333,-7.45,38.720283722789,40.855418974886,13,212
26743986,3187,2924,106.216666666667,-7.45,46.996263995242,49.291419162733,13,212
26743987,3188,2924,106.25,-7.45,50.515105833925,52.88062475831,13,212
26743988,3189,2924,106.283333333333,-7.45,39.776007470078,42.175861147839,13,212
26743989,3190,2924,106.316666666667,-7.45,14.6271524875902,17.0465036140548,13,212
26743990,3191,2924,106.35,-7.45,-4.513603328594,-2.057508412914,13,212
26743991,3192,2924,106.383333333333,-7.45,-7.612161638093,-5.1051471839255,13,212
26743992,3193,2924,106.416666666667,-7.45,-6.9904285912343,-4.4347020248883,13,212
26743993,3194,2924,106.45,-7.45,-2.0979669046585,0.484813702319997,13,212
26743994,3195,2924,106.483333333333,-7.45,9.4408126090571,12.0267861233303,13,212
26743995,3196,2924,106.516666666667,-7.45,20.2576076859456,22.8377076352592,13,212
26743996,3197,2924,106.55,-7.45,23.7725226507252,26.3389906663265,13,212
26743997,3198,2924,106.583333333333,-7.45,17.3309465824604,19.8805033305347,13,212
26743998,3199,2924,106.616666666667,-7.45,0.0079200240153056,2.5252877787683,13,212
26743999,3200,2924,106.65,-7.45,-22.213213101163,-19.7444742281181,13,212
26744000,3201,2924,106.683333333333,-7.45,-45.5011420017548,-43.0894885810028,13,212
26744001,3202,2924,106.716666666667,-7.45,-72.3169950789998,-69.9648683354921,13,212
26744002,3203,2924,106.75,-7.45,-101.954005068256,-99.6593144896525,13,212
26744003,3204,2924,106.783333333333,-7.45,-130.882386662319,-128.645619339534,13,212
26744004,3205,2924,106.816666666667,-7.45,-157.035223677878,-154.86050669898,13,212
26744005,3206,2924,106.85,-7.45,-177.935330422871,-175.827243782803,13,212
26744006,3207,2924,106.883333333333,-7.45,-193.445763055139,-191.407335279729,13,212
26744007,3208,2924,106.916666666667,-7.45,-202.041324010579,-200.077162870816,13,212
26744008,3209,2924,106.95,-7.45,-200.607876562767,-198.723962121254,13,212
26744009,3210,2924,106.983333333333,-7.45,-193.532587621559,-191.734887943651,13,212
26744010,3211,2924,107.016666666667,-7.45,-182.917860777674,-181.210872860935,13,212
26744011,3212,2924,107.05,-7.45,-169.264499933575,-167.649475849957,13,212
26744012,3213,2924,107.083333333333,-7.45,-152.629841428698,-151.108751266835,13,212
26744013,3214,2924,107.116666666667,-7.45,-131.445000028562,-130.021003329815,13,212
26744014,3215,2924,107.15,-7.45,-105.943789666545,-104.619849835119,13,212
26744015,3216,2924,107.183333333333,-7.45,-81.9240075209755,-80.7028045552275,13,212
26744016,3217,2924,107.216666666667,-7.45,-62.666004101228,-61.5500095047913,13,212
26744017,3218,2924,107.25,-7.45,-45.3463182467271,-44.3377797267732,13,212
26744018,3219,2924,107.283333333333,-7.45,-25.0961113421157,-24.1969703717612,13,212
26744019,3220,2924,107.316666666667,-7.45,-3.05006422339979,-2.2618709089246,13,212
26744020,3221,2924,107.35,-7.45,17.194880193202,17.8712095783747,13,212
26744021,3222,2924,107.383333333333,-7.45,34.7161841045158,35.2796041044921,13,212
26744022,3223,2924,107.416666666667,-7.45,47.3467427625189,47.7961627625189,13,212
26744023,3224,2924,107.45,-7.45,54.5515056857318,54.8863956857318,13,212
26744024,3225,2924,107.483333333333,-7.45,62.9580454441372,63.1781554441185,13,212
26744025,3226,2924,107.516666666667,-7.45,78.2714886042449,78.3768686042449,13,212
26744026,3227,2924,107.55,-7.45,97.6667327158718,97.6577027158718,13,212
26744027,3228,2924,107.583333333333,-7.45,113.796937616349,113.674097616331,13,212
26744028,3229,2924,107.616666666667,-7.45,118.204515296954,117.968745296954,13,212
26744029,3230,2924,107.65,-7.45,108.907335703754,108.559785703785,13,212
26744030,3231,2924,107.683333333333,-7.45,92.430318345756,91.972398345756,13,212
26744031,3232,2924,107.716666666667,-7.45,79.3254758432768,78.7588658432768,13,212
26744032,3233,2924,107.75,-7.45,77.247887687026,76.57449768702,13,212
26744033,3234,2924,107.783333333333,-7.45,86.1162938393007,85.3382938393007,13,212
26744034,3235,2924,107.816666666667,-7.45,103.943338429387,103.063108429387,13,212
26744035,3236,2924,107.85,-7.45,130.138673479278,129.158823479226,13,212
26744036,3237,2924,107.883333333333,-7.45,156.838294844323,155.761654844323,13,212
26744037,3238,2924,107.916666666667,-7.45,174.427779688765,173.257339688765,13,212
26744038,3239,2924,107.95,-7.45,181.379398439323,180.11835843932,13,212
26744039,3240,2924,107.983333333333,-7.45,182.243068125935,180.894788125935,13,212
26744040,3241,2924,108.016666666667,-7.45,178.584512669411,177.152492669411,13,212
26744041,3242,2924,108.05,-7.45,170.65732131696,169.145191316978,13,212
26744042,3243,2924,108.083333333333,-7.45,161.185579375049,159.597099375049,13,212
26744043,3244,2924,108.116666666667,-7.45,147.950744099064,146.289754099095,13,212
26744044,3245,2924,108.15,-7.45,130.139138248569,128.409578248569,13,212
26744045,3246,2924,108.183333333333,-7.45,118.321435075702,116.527315075702,13,212
26744046,3247,2924,108.216666666667,-7.45,119.87058121817,118.015921218156,13,212
26744047,3248,2924,108.25,-7.45,124.912169625902,123.001029625902,13,212
26744048,3249,2924,108.283333333333,-7.45,125.360186107725,123.396656107725,13,212
26744049,3250,2924,108.316666666667,-7.45,122.564588440027,120.552698440034,13,212
26744050,3251,2924,108.35,-7.45,112.419889993544,110.363679993544,13,212
26744051,3252,2924,108.383333333333,-7.45,97.3470370346924,95.2504770346924,13,212
26744052,3253,2924,108.416666666667,-7.45,89.2606037825149,87.1275937825178,13,212
26744053,3254,2924,108.45,-7.45,88.2964061431718,86.1307361431718,13,212
26744054,3255,2924,108.483333333333,-7.45,88.9288330958259,86.7342230958228,13,212
26744055,3256,2924,108.516666666667,-7.45,90.7180658967323,88.4980758967268,13,212
26744056,3257,2924,108.55,-7.45,92.7326306724745,90.4906906724745,13,212
26744057,3258,2924,108.583333333333,-7.45,93.0903368890746,90.8297068890749,13,212
26744058,3259,2924,108.616666666667,-7.45,91.0891410335799,88.8129210335799,13,212
26744059,3260,2924,108.65,-7.45,89.5173091298557,87.2283791298557,13,212
26744060,3261,2924,108.683333333333,-7.45,87.7225197376856,85.4235597376906,13,212
26744061,3262,2924,108.716666666667,-7.45,80.7818147776492,78.4752947776492,13,212
26744062,3263,2924,108.75,-7.45,71.2782020970451,68.9663320970451,13,212
26744063,3264,2924,108.783333333333,-7.45,62.2032864366029,59.8880464366185,13,212
26744064,3265,2924,108.816666666667,-7.45,51.7639607942717,49.4470807942717,13,212
26754708,3109,2923,103.616666666667,-7.41666666666667,-10.1646480954456,-7.48005555871312,13,212
26754709,3110,2923,103.65,-7.41666666666667,-8.69608732000869,-5.8074298736735,13,212
26754710,3111,2923,103.683333333333,-7.41666666666667,-5.5325294472467,-2.8102039927805,13,212
26754711,3112,2923,103.716666666667,-7.41666666666667,-0.833671543470398,0.834860331341801,13,212
26754712,3113,2923,103.75,-7.41666666666667,4.3319402706869,4.7820949558133,13,212
26754713,3114,2923,103.783333333333,-7.41666666666667,9.4144462186828,8.998363734042,13,212
26754714,3115,2923,103.816666666667,-7.41666666666667,13.8227931094854,12.8028706610482,13,212
26754715,3116,2923,103.85,-7.41666666666667,17.0427710320196,15.5296886139381,13,212
26754716,3117,2923,103.883333333333,-7.41666666666667,19.4018020383966,17.2889951670342,13,212
26754717,3118,2923,103.916666666667,-7.41666666666667,21.4215767171863,18.632683111843,13,212
26754718,3119,2923,103.95,-7.41666666666667,22.9899610966164,19.4628222719524,13,212
26754719,3120,2923,103.983333333333,-7.41666666666667,23.7739201141052,19.5131208061579,13,212
26754720,3121,2923,104.016666666667,-7.41666666666667,23.7464465484979,19.2036554312062,13,212
26754721,3122,2923,104.05,-7.41666666666667,23.1144298579857,18.9381827473437,13,212
26754722,3123,2923,104.083333333333,-7.41666666666667,22.5111878395946,18.8208017365512,13,212
26754723,3124,2923,104.116666666667,-7.41666666666667,22.2439207017046,18.8587720654764,13,212
26754724,3125,2923,104.15,-7.41666666666667,22.014827471998,18.8088107913939,13,212
26754725,3126,2923,104.183333333333,-7.41666666666667,21.5047906153007,18.3699469865539,13,212
26754726,3127,2923,104.216666666667,-7.41666666666667,20.593590187111,17.5394582505466,13,212
26754727,3128,2923,104.25,-7.41666666666667,19.3755848711056,16.5309243608095,13,212
26754728,3129,2923,104.283333333333,-7.41666666666667,18.2075896949847,15.5214249242549,13,212
26754729,3130,2923,104.316666666667,-7.41666666666667,17.1806181375101,14.5420716497274,13,212
26754730,3131,2923,104.35,-7.41666666666667,15.948202815856,13.4650507846846,13,212
26754731,3132,2923,104.383333333333,-7.41666666666667,14.3499670869839,12.2266497178284,13,212
26754732,3133,2923,104.416666666667,-7.41666666666667,12.2296506162788,10.7356806296965,13,212
26754733,3134,2923,104.45,-7.41666666666667,9.7123266760236,8.8900197757549,13,212
26754734,3135,2923,104.483333333333,-7.41666666666667,7.2167623593392,6.8140498938103,13,212
26754735,3136,2923,104.516666666667,-7.41666666666667,5.0413920221848,4.8120545666902,13,212
26754736,3137,2923,104.55,-7.41666666666667,3.6505897016358,3.4027150853424,13,212
26754737,3138,2923,104.583333333333,-7.41666666666667,3.3558606298043,2.9929061956666,13,212
26754738,3139,2923,104.616666666667,-7.41666666666667,4.1847990161865,3.6622953279237,13,212
26754739,3140,2923,104.65,-7.41666666666667,6.0858050964461,5.2896439669978,13,212
26754740,3141,2923,104.683333333333,-7.41666666666667,8.5566677312843,7.4297003029757,13,212
26754741,3142,2923,104.716666666667,-7.41666666666667,10.8229472180619,9.3966814708802,13,212
26754742,3143,2923,104.75,-7.41666666666667,12.6723987116561,10.9629840768109,13,212
26754743,3144,2923,104.783333333333,-7.41666666666667,14.4247434936019,12.4538502015397,13,212
26754744,3145,2923,104.816666666667,-7.41666666666667,16.2679451938951,14.1374564106886,13,212
26754745,3146,2923,104.85,-7.41666666666667,17.9461444614362,16.045828455737,13,212
26754746,3147,2923,104.883333333333,-7.41666666666667,19.1698208437538,17.9422725705309,13,212
26754747,3148,2923,104.916666666667,-7.41666666666667,19.948330123383,19.3861142954591,13,212
26754748,3149,2923,104.95,-7.41666666666667,20.0630057355261,19.7247800865089,13,212
26754749,3150,2923,104.983333333333,-7.41666666666667,19.2102123093418,18.7790746096779,13,212
26754750,3151,2923,105.016666666667,-7.41666666666667,17.7885038336357,17.2270648232297,13,212
26754751,3152,2923,105.05,-7.41666666666667,16.2595785124892,15.606526213329,13,212
26754752,3153,2923,105.083333333333,-7.41666666666667,14.9144691274445,14.2406442140884,13,212
26754753,3154,2923,105.116666666667,-7.41666666666667,14.0337940286271,13.3843450522063,13,212
26754754,3155,2923,105.15,-7.41666666666667,13.5864301451581,13.0036363972867,13,212
26754755,3156,2923,105.183333333333,-7.41666666666667,13.3686116617369,12.8906348812939,13,212
26754756,3157,2923,105.216666666667,-7.41666666666667,13.254592600336,12.9694639710566,13,212
26754757,3158,2923,105.25,-7.41666666666667,13.0670065085493,13.068924237938,13,212
26754758,3159,2923,105.283333333333,-7.41666666666667,12.070381892236,12.398886504055,13,212
26754759,3160,2923,105.316666666667,-7.41666666666667,9.723936213742,10.3870030874736,13,212
26754760,3161,2923,105.35,-7.41666666666667,6.1784465808333,7.156487712352,13,212
26754761,3162,2923,105.383333333333,-7.41666666666667,1.91221325726639,3.1727820897683,13,212
26754762,3163,2923,105.416666666667,-7.41666666666667,-2.4483015697727,-0.916464816086403,13,212
26754763,3164,2923,105.45,-7.41666666666667,-7.1424354161516,-5.341219909998,13,212
26754764,3165,2923,105.483333333333,-7.41666666666667,-12.6722753749875,-10.6151523573602,13,212
